entityid;objectid;situation;x_wgs;y_wgs
e8ae9718-5c66-4732-8ce8-dd68ff4f66de;929;SQUARE DU STADE DE PORCHEFONTAINE;2.15762629;48.79332737
e8f3bad6-a1c8-47cd-b0d9-9753bc866e87;888;CRECHE MULTI ACCUEIL VAUBAN ANNEXE;2.15225241;48.8026107
e90dca4b-5229-481f-a86c-2092834a3db5;137;ELEMENTAIRE CLEMENT ADER;2.11998185;48.78358878
e9209103-d7d9-46ed-afa1-4d94480dc84c;709;BOULEVARD SAINT ANTOINE;2.11951116;48.81855924
e93e9ed6-bc0a-4c80-9780-60b142c8f015;951;SQUARE DU STADE DES CHANTIERS TER;2.1435638;48.79549358
e96c9c49-31c6-41ff-86f9-9868965ceedd;1061;MATERNELLE LES LUTINS;2.13806052;48.79645555
e9ab58b1-da27-4195-b36e-ee17ca0b6dea;635;AVENUE DE SAINT - CLOUD;2.13228134;48.80513723
e9ac44a3-d2ff-4bd8-b25a-3aea656e4703;620;PARC FORESTIER DE PICARDIE;2.15764927;48.81327824
e9deeb2e-bf29-44ab-8bde-85af2c1803d1;430;AVENUE DE SAINT - CLOUD;2.13796535;48.80566603
e9f9fe5f-b5bf-4e1b-bfef-f0297db1b551;828;SQUARE BLAISE PASCAL;2.15280901;48.80376449
ea0d8f5b-0149-4fc3-bff3-9efa202138f3;550;SQUARE JEANNE D'ARC;2.14318749;48.82289244
eac8658a-d26d-4acc-8d9e-499ce8205e0f;481;AVENUE DES ETATS UNIS;2.14422042;48.80742026
eac935c1-d50a-4708-b48c-31b1147bd960;914;MATERNELLE RICHARD MIQUE;2.14395863;48.81155458
eaf5ae93-1ede-47c7-a454-32ca581e2eb8;1055;MATERNELLE LES LUTINS;2.13778666;48.79668043
eb10745b-451c-48e8-ac2c-2f322d3ac0b8;674;BOULEVARD DU ROI;2.12614255;48.81082537
eb1a6cc8-cd76-4d55-b855-d0c4a8da42a2;40;MULTI - ACCUEIL SAINT - LOUIS;2.12580386;48.79668194
eb6c7528-ac5b-40a7-9d84-0e0326bc6c56;592;PARC FORESTIER DE LA PORTE VERTE;2.15167548;48.81592813
eb83d8de-9536-434f-a7f1-209dcba54a11;921;MATERNELLE RICHARD MIQUE;2.14383668;48.81142981
ebf6cb4e-d9fd-4592-81d4-fc49e1cb8359;959;SQUARE DU STADE DES CHANTIERS BIS;2.1422378;48.79476256
ebfe6978-a15e-4baf-91aa-b8fbe6085918;512;BOULEVARD DE LA REINE;2.13578728;48.80880939
ebffb518-e30a-4c03-96a0-df1eb8a1529d;785;JARDIN BORGNIS DESBORDES;2.12236242;48.79492859
ec25c11c-d655-4eec-8bea-ab6e4ab675df;759;JARDIN BONNE - AVENTURE;2.1535117;48.80730708
ec2a3879-29d7-49bb-a1a9-b5ded3dcf0e1;192;MATERNELLE LES MARMOUSETS;2.12588151;48.80745408
ec488b4a-c838-44cc-9356-f47a10d75641;873;SQUARE ILE DE FRANCE;2.16180482;48.80301399
ec8d84aa-d7ae-40b7-8989-93e4c5b4f315;237;ELEMENTAIRE ALBERT THIERRY;2.1560141;48.8063537
eca1e85a-404c-40d9-aa50-081cc7618216;460;AVENUE DE SAINT - CLOUD;2.13778625;48.80529037
ecada372-51c9-4dfc-af78-d21f38fad125;1012;MATERNELLE DUNOYER DE SEGONZAC;2.16035373;48.80238584
ecc65f38-218a-47f2-add8-293abb8aaea4;711;BOULEVARD SAINT ANTOINE;2.11767845;48.81923292
ed393a12-350a-4296-b49d-3cee97cd3481;323;AVENUE DE PARIS;2.14420328;48.7986277
ed7e3766-a39d-4840-801b-62761c738317;779;JARDIN BORGNIS DESBORDES;2.12228341;48.79521772
ed7e4473-cfd1-49f4-a3fa-18e83ffea1be;128;MATERNELLE LES ALIZES 2;2.12031234;48.78390269
ed92a5ab-2d93-4de6-9125-a6600c71aa9d;394;AVENUE DE PARIS;2.12808533;48.80236283
eddd7707-fa50-4f02-a8d5-ebfb8d1513ec;568;PARC SEMALLE;2.12161037;48.81373605
edded092-c9e4-446c-b0b2-14654cd27057;179;ELEMENTAIRE COLONEL DE BANGE;2.13230015;48.81413029
ede7bb61-60c4-4cd2-b888-0469f79904d3;520;BOULEVARD DE LA REINE;2.12979194;48.80927895
ee1313d0-dd90-487f-9a52-32afa7d55b94;794;JARDIN DE L HEURE JOYEUSE;2.13593495;48.80255485
ee27de05-49cf-4c84-91ce-0e41867066a5;1004;MATERNELLE HONORE DE BALZAC;2.14435834;48.80550984
ee5ce5d5-d922-408b-8ade-619a28333d66;780;JARDIN BORGNIS DESBORDES;2.12219459;48.79520715
ee6ee5d3-c51e-4337-9817-a7e16481a977;791;JARDIN DE L HEURE JOYEUSE;2.13608559;48.80278979
ee9f2a4d-7614-4083-94a6-fee4e921ad28;1053;MATERNELLE LES LUTINS;2.13771917;48.79664511
eead32a9-e56a-4103-8e4e-32a6962e5741;946;JARDIN BONNE - AVENTURE;2.15313877;48.80752237
eed5e713-96c8-40dc-afcc-d88556465f22;731;SQUARE JEAN HOUDON;2.13603504;48.8134833
ef0e676b-103e-443a-83ac-19c10267d9c1;42;JARDIN DE L'ECOLE DES POSTES;2.15796274;48.80160256
ef8271c3-b9c8-41f0-845b-872f0e88f6ce;470;AVENUE DES ETATS UNIS;2.14203053;48.8062053
f0495ef0-c0bc-43ab-a879-990acbf3f2e4;125;MATERNELLE LES ALIZES 2;2.12021257;48.78395257
f0557580-bda2-429f-b3de-f7db9ea09516;793;JARDIN DE L HEURE JOYEUSE;2.13579997;48.8027396
f0babadb-8d48-493e-9ec9-ccb41cd69632;693;RUE DES RESERVOIRS;2.12511737;48.80912219
f140627d-5988-4b1d-b762-0ed9a88df52c;525;BOULEVARD DE LA REINE;2.12709546;48.80948935
f15b6b32-3bd9-4f18-b2ca-9c7a0e270457;157;MATERNELLE LA MARTINIERE;2.11361665;48.78085504
f1c9f051-599a-41d4-a3b6-1b80e3d37f67;62;JARDIN DES MUSICIENS ITALIENS;2.14631654;48.80182399
f23d5c39-7b5a-4a48-9a5c-fbde8888b47d;782;JARDIN BORGNIS DESBORDES;2.122166;48.79499733
f29a6bd5-6ea4-4ed6-b4c8-61ef3b95400b;540;BOULEVARD DE LA REINE;2.13385497;48.80876428
f2bbfc68-d61c-4e23-9040-f267f0440785;259;ELEMENTAIRE EDME FREMY;2.13897286;48.79638001
f2cfe7f9-e9b4-40c0-8a81-19e49fff819b;897;ECOLE ELEMENTAIRE CHARLES PERRAULT;2.15580791;48.80450093
f2f12472-32ed-4bc9-8cff-23c795e5e8a9;253;MATERNELLE VIEUX VERSAILLES;2.12154775;48.80149126
f2f8bdfb-71e3-4b3e-9e8a-aec4bf9577a7;144;ELEMENTAIRE CLEMENT ADER;2.12045655;48.78336241
f3d5bb8f-93e1-4751-98b3-e03037bc0cec;321;AVENUE DE PARIS;2.14458312;48.79852587
f3ffc82b-3672-4d0f-99aa-0591eb9994cd;898;ECOLE ELEMENTAIRE CHARLES PERRAULT;2.15580383;48.80463395
f432c042-bdc4-430f-9ebd-6aa6375b7002;299;AVENUE DE PARIS;2.15267372;48.79868987
f44a24d9-63bf-4d1f-a522-bebba1a9633c;928;SQUARE DU STADE DE PORCHEFONTAINE;2.1576071;48.79336647
f4618548-fd0a-4643-b562-ac902f4004e5;680;BOULEVARD DU ROI;2.12634478;48.81077227
f5429099-cbce-4584-8c78-f943ee88f749;1031;MATERNELLE HONORE DE BALZAC;2.1441404;48.80543621
f5afd4e9-1d68-4704-bb23-1f434a3afa48;234;ELEMENTAIRE ALBERT THIERRY;2.15629501;48.80632863
f5c25f93-a964-4b82-abe2-c0fed0e2e6b7;510;BOULEVARD DE LA REINE;2.13761932;48.80866185
f5c77eed-4065-447f-8ec2-e72afccc7c2c;605;PARC FORESTIER DE PICARDIE;2.1575834;48.81311418
f62e4b6d-eef3-4281-8bd8-ebd747ba229a;492;AVENUE DES ETATS UNIS;2.14365687;48.80688091
f6b59f13-8151-4a38-b724-5f19a3ac4040;526;BOULEVARD DE LA REINE;2.14434186;48.8079895
f6ea40ef-76e2-46d5-a94e-c8ecc082a61b;744;JARDIN BONNE - AVENTURE;2.15328404;48.80741945
f6fb44af-bbce-479c-9f3e-725977e699a6;943;MATERNELLE ANTOINE RICHARD BOAVTURE;2.15278736;48.80745421
f73ec469-2965-4bcb-b906-b757f03e5c67;288;AVENUE DE PARIS;2.15757768;48.79881754
f7686940-d4ed-4188-81d2-1af77508bc6c;425;AVENUE DE SAINT - CLOUD;2.13822973;48.8055636
f76bb155-edc8-4f01-96a9-79f350fdd4e3;617;PARC FORESTIER DE PICARDIE;2.15643963;48.81313233
f7d077f3-6a68-4e49-b5cc-7265ea7f965b;587;PARC FORESTIER DE LA PORTE VERTE;2.1514251;48.81612192
f7f42083-9c37-4eb4-a807-966923d4bc2a;20;SQUARE DES FRANCINES;2.13181598;48.79663373
f7fb3ede-2d2e-4116-be75-70f236cc365b;716;PLACE DE LA LOI;2.12825006;48.8152842
f8986a29-edc4-4c2f-9299-bf551c168a01;103;CRECHE SAINT - NICOLAS;2.15513552;48.8073709
f8b178f3-e925-4406-bd9c-d5e6e87cf080;70;JARDIN DES MUSICIENS ITALIENS;2.14674568;48.80159778
f8b6c03a-a659-4b21-bde4-66303b5c004a;976;SQUARE DE L'ETANG DE LA MARTINIERE;2.11304234;48.78205084
f9902a1d-2f99-4ed3-93a7-7ab3449a40de;664;BOULEVARD DU ROI;2.12823843;48.81431498
f9a5a566-e71a-4cc7-a2c2-6092758ccf6f;517;BOULEVARD DE LA REINE;2.13276785;48.80904471
f9d515fe-34b4-4356-bf09-ec455ef2913d;765;JARDIN BONNE - AVENTURE;2.15366125;48.80717021
fa00d6d2-de99-41d5-a7f1-7f5067ccacbf;950;SQUARE DU STADE DES CHANTIERS TER;2.14343789;48.79552622
fa3f465d-955e-4021-ba67-af2bbfe42cbc;999;MATERNELLE HONORE DE BALZAC;2.14418077;48.8057094
fa4f32d4-6aef-49ac-8da9-633ee0a4c545;448;AVENUE DE SAINT - CLOUD;2.13517309;48.80511975
fa73e2d6-7731-42c7-8a57-77460a11d267;539;BOULEVARD DE LA REINE;2.13417213;48.80879218
faaf8935-3cab-4b55-b202-eb58ac8319b7;241;MATERNELLE DES PETITS BOIS;2.15694866;48.80625257
facc564d-7df5-47e5-97bd-e665e2ea9789;1037;MATERNELLE LES ALIZES;2.12049967;48.78425562
fae4c913-176f-4ca0-b87a-e30be80cad88;727;SQUARE JEAN HOUDON;2.13630011;48.81341205
faf9df72-5a21-4826-8140-d95bb9ce8970;809;JARDIN J.A LE ROI;2.12191036;48.80186116
fbdc2c82-ce34-48b1-8423-828bd1787c0c;369;AVENUE DE PARIS;2.14637194;48.79798437
fc05aeee-2fe2-44fb-88a6-3036b9b36591;1032;MATERNELLE HONORE DE BALZAC;2.14422599;48.8054147
fc60e3ba-caff-447a-83f7-342ea45b52f1;1045;MATERNELLE LES LUTINS;2.12975028;48.80822016
fca4b11a-3dcb-467a-bc2d-e0a16cf5aacc;730;SQUARE JEAN HOUDON;2.13607825;48.8135299
fcb154b7-cfc9-4c8c-8160-ba6f7b1509e0;266;ELEMENTAIRE VILLAGE DE MONTREUIL;2.14772079;48.80424113
fcccc84b-dcec-434d-afa6-16b3b6f99015;787;JARDIN DU CONSERVATOIRE DE MUSIQUE;2.12507204;48.80143366
fcce5b92-d970-4034-ae7e-c7a8e882bb3a;649;AVENUE VILLENEUVE L'ETANG;2.14697952;48.81594569
fd246832-0f5f-4028-b438-b4acd1a6dcbb;583;PARC FORESTIER DE LA PORTE VERTE;2.15164766;48.81559429
fd4b9c4a-1797-4793-8225-2200b7aa034d;250;MATERNELLE VIEUX VERSAILLES;2.12133186;48.80149214
fd546381-df9b-47d7-a432-877e583fe4c2;738;SQUARE DU STADE DES CHANTIERS;2.14258688;48.79452365
fd5722a9-8d7e-4b01-a87a-6a888bfa5627;262;ELEMENTAIRE VILLAGE DE MONTREUIL;2.1478294;48.80442746
fde9cdd7-476d-43c0-a8e2-dc35116dcfa7;261;ELEMENTAIRE EDME FREMY;2.13867987;48.79635198
fe09899e-925b-4c41-a139-288961ee2450;974;SQUARE DE L'ETANG DE LA MARTINIERE;2.11285529;48.78199477
fe310c84-b6a4-4799-afc8-f62cd82b96c0;554;SQUARE SAINT - MICHEL;2.15387552;48.79395777
fe73bfcd-d7a7-4c83-b6e3-62d99d86c825;558;PARC SEMALLE;2.12245774;48.81308159
fe75abb5-f219-4b24-9fa3-865b57467ed6;955;SQUARE DU STADE DES CHANTIERS BIS;2.14195139;48.79472921
fe8674a1-2b53-4e60-8d6a-7ff027368e19;1017;MATERNELLE DUNOYER DE SEGONZAC;2.15991818;48.80234389
fea956d5-5b69-429f-9c56-b5c47e32e147;893;ECOLE ELEMENTAIRE CHARLES PERRAULT;2.15585953;48.80481942
fee5cda6-749a-4aa6-a396-a09b7fa3c7aa;954;SQUARE DU STADE DES CHANTIERS BIS;2.14192186;48.7947096
ff280f47-f822-41a9-9f7b-83eeab906de8;331;AVENUE DE PARIS;2.1415313;48.79948746
ff9dea93-d429-41c6-9a96-587961e7a013;858;SQUARE ILE DE FRANCE;2.16219482;48.80293228
